guid,category,time,event,first_seen,last_seen,title,link
https://news.web.nhk/newsweb/na/nd-20260814de44134,経済,95400,1,1787148960,1787240760,円相場 いくぶん値上がり　1ドル＝159円台前半,https://news.web.nhk/newsweb/na/nd-20260814de44134
https://news.web.nhk/newsweb/na/nd-20260814de44138,社会,95400,1,1787148960,1787240760,大雨で帰宅困難者も 専門家「対策の検討必要」,https://news.web.nhk/newsweb/na/nd-20260814de44138
https://news.web.nhk/newsweb/na/nd-20260814de44139,政治,92040,1,1787148960,1787237400,横浜 山中市長のパワハラ問題 市議会主要3会派が辞職申し入れ,https://news.web.nhk/newsweb/na/nd-20260814de44139
https://news.web.nhk/newsweb/na/nd-20260814de44139,社会,95400,1,1787148960,1787240760,横浜 山中市長のパワハラ問題 市議会主要3会派が辞職申し入れ,https://news.web.nhk/newsweb/na/nd-20260814de44139
https://news.web.nhk/newsweb/na/nd-20260814de44145,スポーツ,178380,1,1787148960,1787323740,高校野球 横浜が日南学園を突き放す 織田投手が最速156キロ,https://news.web.nhk/newsweb/na/nd-20260814de44145
https://news.web.nhk/newsweb/na/nd-20260814de44155,社会,95400,1,1787148960,1787240760,沖縄 尖閣沖 中国海警局の船4隻が一時領海侵入,https://news.web.nhk/newsweb/na/nd-20260814de44155
https://news.web.nhk/newsweb/na/nd-20260814de44156,社会,95400,1,1787148960,1787240760,辺野古沖事故 遺族が同志社国際高校と学校法人に要望書を提出,https://news.web.nhk/newsweb/na/nd-20260814de44156
https://news.web.nhk/newsweb/na/nd-20260814de44161,科学・文化,95400,1,1787148960,1787240760,ニチレイ サイバー攻撃で従業員の氏名など漏えいのおそれ,https://news.web.nhk/newsweb/na/nd-20260814de44161
https://news.web.nhk/newsweb/na/nd-20260814de44161,経済,95400,1,1787148960,1787240760,ニチレイ サイバー攻撃で従業員の氏名など漏えいのおそれ,https://news.web.nhk/newsweb/na/nd-20260814de44161
https://news.web.nhk/newsweb/na/nd-20260814de44162,政治,92040,1,1787148960,1787237400,福岡県議会 藏内議長に対する議長職の辞職勧告決議案を提出,https://news.web.nhk/newsweb/na/nd-20260814de44162
https://news.web.nhk/newsweb/na/nd-20260814de44163,国際,92040,1,1787148960,1787237400,米財務長官 イランへの制裁で来週新たな措置を発表へ,https://news.web.nhk/newsweb/na/nd-20260814de44163
https://news.web.nhk/newsweb/na/nd-20260814de44170,国際,92040,1,1787148960,1787237400,ロシア外相が日本批判“アメリカと協力して軍事化”,https://news.web.nhk/newsweb/na/nd-20260814de44170
https://news.web.nhk/newsweb/na/nd-20260814de44171,社会,178380,1,1787148960,1787323740,戦後81年の終戦の日 政府主催の全国戦没者追悼式,https://news.web.nhk/newsweb/na/nd-20260814de44171
